Huawei,Enjoy 10 Plus,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2019, September","Available. Released 2019, September",163.5 x 77.3 x 8.8 mm (6.44 x 3.04 x 0.35 in),163.5 g (5.78 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.59 inches, 106.6 cm (~84.3% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~391 ppi density)",,microSDXC (uses shared SIM slot),,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot - STK-AL00Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot - STK-TL00","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,,,,"Red Tea Orange, Emerald, Gradient, Magic Night Black",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/50 Mbps","Android 9.0 (Pie), EMUI 9.1",Kirin 710F (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,"128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM",,1080p@30fps,About 190 EUR,"LED flash, HDR, panorama",,"1, 3, 4, 5, 8, 19, 34, 38, 39, 40, 41",,,UFS 2.1,,,,1080p@30fps,,Charging 10W,"STK-AL00, STK-TL00",,,,,,,"Motorized pop-up 16 MP, f/2.2",,,,"48 MP, f/1.8, (wide), 1/2.0"", 0.8<c2><b5>m, PDAF  8 MP, f/2.4, 13mm (ultrawide)  2 MP, f/2.4, (depth)",,,,,,,Non-removable Li-Po 4000 mAh battery,,,,,,,,CDMA 800 & TD-SCDMA,,
Huawei,nova 5T,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2019, August 27","Available. Released 2019, September 05",154.3 x 74 x 7.8 mm (6.07 x 2.91 x 0.31 in),174 g (6.14 oz),"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.26 inches, 96.2 cm (~84.2% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~412 ppi density)",,No,,,Yes,,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, aptX HD, LE","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS",No,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",,,,,,,,"Black, Crush Blue, Midsummer Purple, Crush Green",HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A","Android 9.0 (Pie), upgradable to Android 10, EMUI 10",Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,"128GB 6GB RAM, 128GB 8GB RAM",,"4K@30fps, 1080p@30/60fps; gyro-EIS",<c2><a3><e2><80><89>239.00 / <e2><82><ac><e2><80><89>263.41 / $<e2><80><89>291.27,"LED flash, HDR, panorama",,"1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40, 41","Glass front, glass back, aluminum frame",,UFS 2.1,,,HDR,"1080p@30fps, gyro-EIS",Yes,"Fast charging 22.5W, 50% in 24 min (advertised)","YAL-L21, YAL-L61, YAL-L71, YAL-L61D","AnTuTu: 313024 (v7), 395503 (v8)  GeekBench: 10013 (v4.4), 2504 (v5.1)  GFXBench: 29fps (ES 3.1 onscreen)",,,,,,"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8<c2><b5>m",,,"48 MP, f/1.8, 28mm (wide), 1/2.0"", 0.8<c2><b5>m, PDAF  16 MP, f/2.2, 13mm (ultrawide), 1/3.1""  2 MP, f/2.4, (macro)  2 MP, f/2.4, (depth)",,32-bit/192kHz audio,,,,,,Non-removable Li-Po 3750 mAh battery,,,,,,,,,,
Huawei,MediaPad M6 10.8,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,,,"2019, June","Available. Released 2019, July 10",257 x 170 x 7.2 mm (10.12 x 6.69 x 0.28 in),498 g (1.10 lb),Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","10.8 inches, 338.2 cm (~77.4% screen-to-body ratio)","2560 x 1600 pixels, 16:10 ratio (~280 ppi density)",,microSDXC (dedicated slot),,,"Yes, with stereo speakers",,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS",No,"2.0, Type-C 1.0 reversible connector, magnetic connector","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",,,,,,,,Champagne Gold,HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/75 Mbps","Android 9.0 (Pie), EMUI 9.1",Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,"64GB 4GB RAM, 128GB 4GB RAM","13 MP, PDAF",1080p@30fps,About 300 EUR,"LED flash, HDR, panorama",Stylus support,LTE (unspecified),,,UFS 2.1,,,,1080p@30fps,,,,,,,,,,8 MP,,,,,Tuned by Harman Kardon,,,,,,Non-removable Li-Po 7500 mAh battery,,,,,,,,,,
Huawei,MediaPad M6 Turbo 8.4,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,,,"2019, September","Available. Released 2019, September",206.4 x 125.2 x 8.2 mm (8.13 x 4.93 x 0.32 in),340 g (11.99 oz),Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","8.4 inches, 204.6 cm (~79.2% screen-to-body ratio)","2560 x 1600 pixels, 16:10 ratio (~359 ppi density)",,microSDXC (dedicated slot),,,"Yes, with stereo speakers",,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",No,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Accelerometer, gyro, proximity, compass",,,,,,,,"Phantom Red, Phantom Blue",HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/75 Mbps","Android 9.0 (Pie), EMUI 9.1",Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,128GB 6GB RAM,"13 MP, f/1.8, PDAF",1080p@30fps,About 350 EUR,"LED flash, HDR, panorama",,"1, 3, 4, 5, 8, 19, 34, 38, 39, 40, 41",,,UFS 2.1,,,,1080p@30fps,,,"VRD-AL10, VRD-W10",,,,,,,"8 MP, f/2.0",,,,,Tuned by Harman Kardon,,,,,,Non-removable Li-Po 6100 mAh battery,,,,,,,,CDMA 800 & TD-SCDMA,,
Huawei,MediaPad M6 8.4,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,,,"2019, June","Available. Released 2019, July",206.4 x 125.2 x 7.4 mm (8.13 x 4.93 x 0.29 in),320 g (11.29 oz),Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","8.4 inches, 204.6 cm (~79.2% screen-to-body ratio)","2560 x 1600 pixels, 16:10 ratio (~359 ppi density)",,microSDXC (dedicated slot),,,"Yes, with stereo speakers",,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS",No,"2.0, Type-C 1.0 reversible connector","Accelerometer, gyro, proximity, compass",,,,,,,,Champagne Gold,HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/75 Mbps","Android 9.0 (Pie), EMUI 9.1",Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,"64GB 4GB RAM, 128GB 4GB RAM","13 MP, PDAF",1080p@30fps,About 260 EUR,"LED flash, HDR, panorama",,LTE (unspecified),,,UFS 2.1,,,,1080p@30fps,,,,,,,,,,8 MP,,,,,Tuned by Harman Kardon,,,,,,Non-removable Li-Po 6100 mAh battery,,,,,,,,,,
Huawei,nova 5 Pro,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2019, June","Available. Released 2019, June",157.4 x 74.8 x 7.3 mm (6.20 x 2.94 x 0.29 in),171 g (6.03 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","OLED capacitive touchscreen, 16M colors","6.39 inches, 100.2 cm (~85.1% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)",,"NM (Nano Memory), up to 256GB (uses shared SIM slot)",,,Yes,,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE, aptX HD","Yes, with A-GPS, GLONASS, BDS",No,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",,,,,,,,"Black, Purple, Green, Orange",HSDPA 800 / 850 / 900 / 1700(AWS) / 2100,"HSPA 42.2/5.76 Mbps, LTE-A","Android 9.0 (Pie), EMUI 9.1",Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,"128GB 8GB RAM, 256GB 8GB RAM",,"4K@30fps, 1080p@30fps",About 390 EUR,"LED flash, HDR, panorama",,"1, 3, 4, 5, 8, 19, 34, 38, 39, 40, 41","Glass front, glass back, aluminum frame",,UFS 2.1,,,HDR,1080p@30fps,Yes,"Fast charging 40W, 85% in 30 min (advertised)","SEA-AL10, SEA-TL10",,,,,,,"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8<c2><b5>m",,,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8<c2><b5>m, PDAF  16 MP, f/2.2, (wide)  2 MP, f/2.4, (macro)  2 MP, f/2.4, (depth)",,,,,,,,Non-removable Li-Po 3500 mAh battery,,,,,,,,CDMA 800 & TD-SCDMA,,
Huawei,nova 5,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2019, June","Available. Released 2019, June",157.4 x 74.8 x 7.3 mm (6.20 x 2.94 x 0.29 in),171 g (6.03 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","OLED capacitive touchscreen, 16M colors","6.39 inches, 100.2 cm (~85.1% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)",,"NM (Nano Memory), up to 256GB (uses shared SIM slot)",,,Yes,,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE, aptX HD","Yes, with A-GPS, GLONASS, BDS",No,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",,,,,,,,"Black, Purple, Green",HSDPA 800 / 850 / 900 / 1700(AWS) / 2100,"HSPA 42.2/5.76 Mbps, LTE-A","Android 9.0 (Pie), EMUI 9.1",Kirin 810 (7 nm),Octa-core (2x2.27 GHz Cortex-A76 & 6x1.88 GHz Cortex-A55),Mali-G52 MP6,128GB 8GB RAM,,1080p@30fps,About 360 EUR,"LED flash, HDR, panorama",,"1, 3, 4, 5, 8, 19, 34, 38, 39, 40, 41","Glass front, glass back, aluminum frame",,,,,HDR,1080p@30fps,,"Fast charging 40W, 85% in 30 min (advertised)","SEA-AL00, SEA-TL00",,,,,,,"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8<c2><b5>m",,,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8<c2><b5>m, PDAF  16 MP, f/2.2, (wide)  2 MP, f/2.4, (macro)  2 MP, f/2.4, (depth)",,,,,,,,Non-removable Li-Po 3500 mAh battery,,,,,,,,CDMA 800 & TD-SCDMA,,
Huawei,nova 5i,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2019, June","Available. Released 2019, June",159.1 x 75.9 x 8.3 mm (6.26 x 2.99 x 0.33 in),178 g (6.28 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.4 inches, 101.4 cm (~84.0% screen-to-body ratio)",1080 x 2310 pixels (~398 ppi density),,microSDXC (uses shared SIM slot),,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass",,,,,,,,"Black, Gradient Blue, Red",HSDPA 800 / 850 / 900 / 1700(AWS) / 2100,"HSPA 42.2/5.76 Mbps, LTE-A","Android 9.0 (Pie), EMUI 9.1",Kirin 710F (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,"128GB 6GB RAM, 128GB 8GB RAM",,1080p@30fps,About 260 EUR,"LED flash, HDR, panorama",,"1, 3, 4, 5, 8, 19, 34, 38, 39, 40, 41",,,,,,HDR,1080p@30fps,,Charging 10W,"GLK-LX1, GLK-LX2, GLK-LX3, GLK-LX1U, GLK-AL00, GLK-TL00",,,,,,,"24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9<c2><b5>m",,,"24 MP, f/1.8, 27mm (wide), PDAF  8 MP, (ultrawide)  2 MP, f/2.4, (macro)  2 MP, f/2.4, (depth)",,,,,,,,Non-removable Li-Po 4000 mAh battery,,,,,,,,CDMA 800 & TD-SCDMA,,
Huawei,Y9 Prime (2019),GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only),,,"2019, August 01","Available. Released 2019, August 05",163.5 x 77.3 x 8.9 mm (6.44 x 3.04 x 0.35 in),196.8 g (6.95 oz),"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","LTPS IPS LCD capacitive touchscreen, 16M colors","6.59 inches, 106.6 cm (~84.3% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~391 ppi density)",,microSDXC (dedicated slot),,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS",FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,,,,"Emerald Green, Midnight Black, Sapphire Blue",HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat12 600/50 Mbps","Android 9.0 (Pie), upgradable to Android 10, Magic UI 2.1",Kirin 710F (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,"64GB 4GB RAM, 128GB 4GB RAM",,1080p@30fps,"$<e2><80><89>158.19 / <e2><82><b9><e2><80><89>15,489","LED flash, HDR, panorama",,"1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40, 41","Glass front, plastic back",,eMMC,,,,1080p@30fps,,,"STK-L21, STK-L22, STK-LX3",,,,,,,"Motorized pop-up 16 MP, f/2.0",,,,"16 MP, f/1.8, (wide), PDAF  8 MP, f/2.4, 13mm (ultrawide)  2 MP, f/2.4, (depth)",,,,,,,Non-removable Li-Po 4000 mAh battery,,,,,,,,,,
Huawei,P20 lite (2019),GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,"2019, June","Available. Released 2019, July",159.1 x 75.9 x 8.3 mm (6.26 x 2.99 x 0.33 in),178 g (6.28 oz),"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","LTPS IPS LCD capacitive touchscreen, 16M colors","6.4 inches, 101.4 cm (~84.0% screen-to-body ratio)",1080 x 2310 pixels (~398 ppi density),,microSDXC (uses shared SIM slot),,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE, aptX HD","Yes, with A-GPS, GLONASS, BDS",FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,,,,"Midnight Black, Crush Blue, Charming Red",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A","Android 9.0 (Pie), EMUI 9.1",Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,"64GB 4GB RAM, 128GB 4GB RAM",,1080p@30fps,About 280 EUR,"LED flash, HDR, panorama",,"1, 3, 4, 5, 7, 8, 20","Glass front, plastic back, plastic frame",,,,,HDR,1080p@30fps,Yes (market/region dependent),Fast charging 18W,,,,,,,,"16 MP, f/2.2",,,"16 MP, f/1.8, PDAF  8 MP, (ultrawide)  2 MP, f/2.4, (macro)  2 MP, f/2.4, (depth)",,,,,,,,Non-removable Li-Po 4000 mAh battery,,,,,,,,,,
Huawei,P Smart Z,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only),,,"2019, May","Available. Released 2019, June",163.5 x 77.3 x 8.8 mm (6.44 x 3.04 x 0.35 in),196.8 g (6.95 oz),"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","LTPS IPS LCD capacitive touchscreen, 16M colors","6.59 inches, 106.6 cm (~84.3% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~391 ppi density)",,microSDXC (uses shared SIM slot),,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"2.0, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,,,,"Emerald Green, Midnight Black, Sapphire Blue",HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat12 600/50 Mbps","Android 9.0 (Pie), EMUI 9",Kirin 710F (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,64GB 4GB RAM,,1080p@30fps,About 280 EUR,"LED flash, HDR, panorama",,"1, 3, 7, 8, 20","Glass front, plastic back, plastic frame",,eMMC 5.1,"16 MP, f/1.8, PDAF  2 MP, f/2.4, (depth)",,,1080p@30fps,Yes (market/region dependent),,STK-LX1,,,,,,,"Motorized pop-up 16 MP, f/2.0",,,,,,,,,,,Non-removable Li-Po 4000 mAh battery,,,,,,,,,,
Huawei,Mate 20 X (5G),GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2019, May","Available. Released 2019, July",174.6 x 85.4 x 8.4 mm (6.87 x 3.36 x 0.33 in),233 g (8.22 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","OLED capacitive touchscreen, 16M colors","7.2 inches, 130.7 cm (~87.6% screen-to-body ratio)","1080 x 2244 pixels, 18.7:9 ratio (~346 ppi density)",HDR10,"NM (Nano Memory), up to 256GB (uses shared SIM slot)",,,"Yes, with stereo speakers",,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot","5.0, A2DP, aptX HD, LE","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS",No,"3.1, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, barometer, compass",,,,,,,,Emerald Green,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A Cat21 1400/200 Mbps; 5G (2+ Gbps DL)","Android 9.0 (Pie), EMUI 9.1",Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,256GB 8GB RAM,,"4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS), 720p@960fps",<c2><a3><e2><80><89>575.00 / <e2><82><ac><e2><80><89>710.00 / $<e2><80><89>730.00,"Leica optics, dual-LED dual-tone flash, panorama, HDR",IP53 dust and splash protection  Stylus (optional),"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40, 41","Glass front (Gorilla Glass), glass back, aluminum frame",Corning Gorilla Glass (unspecified version),UFS 2.1,,,HDR,1080p@30fps,Yes,Fast charging 40W,EVR-N29,,,,,,,"24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9<c2><b5>m",Yes,"77, 78, 79 SA/NSA/Sub6",,"40 MP, f/1.8, 27mm (wide), 1/1.7"", PDAF, Laser AF  8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom  20 MP, f/2.2, 16mm (ultrawide), 1/2.7"", AF",32-bit/384kHz audio,,,,,,Non-removable Li-Po 4200 mAh battery,,,,,,,,,,
Huawei,Y5 (2019),GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only),,,"2019, April 24","Available. Released 2019, April 24",147.1 x 70.8 x 8.5 mm (5.79 x 2.79 x 0.33 in),146 g (5.15 oz),"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.71 inches, 81.4 cm (~78.1% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~295 ppi density)",,microSDXC (dedicated slot),,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM Radio,microUSB 2.0,"Accelerometer, proximity",,,,,,,,"Midnight Black, Modern Black, Sapphire Blue, Amber Brown",HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A","Android 9.0 (Pie), EMUI 9.1",Mediatek MT6761 Helio A22 (12 nm),Quad-core 2.0 GHz Cortex-A53,PowerVR GE8320,"16GB 2GB RAM, 32GB 2GB RAM","13 MP, f/1.8, PDAF",1080p@30fps,<c2><a3><e2><80><89>86.16 / <e2><82><ac><e2><80><89>92.99 / $<e2><80><89>112.99,"LED flash, HDR, panorama",,"1, 3, 7, 8, 20","Glass front, plastic back, plastic frame",,eMMC 5.1,,,,,Yes (market/region dependent) - AMN-LX1 only,,"AMN-LX9, AMN-LX1, AMN-LX2, AMN-LX3",,,,,,,"5 MP, f/2.2",,,,,,,,,,,Non-removable Li-Ion 3020 mAh battery,,,,,,,,,,
Huawei,Ascend Plus,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,,,"2014, April. Released 2014, April",Discontinued,125 x 63.5 x 12.7 mm (4.92 x 2.5 x 0.5 in),136.1 g (4.80 oz),Mini-SIM,TFT capacitive touchscreen,4.0 inches,,,microSDHC (dedicated slot),,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, hotspot",2.1,"Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,,,,Black,HSDPA 2100,HSPA,Android 4.0 (Ice Cream Sandwich),,1.0 GHz,,,5 MP,Yes,About 110 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Removable Li-Ion 1700 mAhbattery,,,,,V2,,,,Up to 5 h,Up to 360 h
Huawei,MediaPad 7 Youth,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,,,"2013, July. Released 2013, August",Discontinued,193.4 x 120.6 x 9.9 mm (7.61 x 4.75 x 0.39 in),350 g (12.35 oz),MIni-SIM,TFT capacitive touchscreen,"7.0 inches, 137.9 cm (~59.1% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",,microSDHC (dedicated slot),,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, hotspot",Yes,"Yes, with A-GPS",No,microUSB 2.0,Accelerometer,,,,,,,,Black/Silver,HSDPA 900 / 2100,HSPA 21.1/5.76 Mbps,Android 4.1.2 (Jelly Bean),,Dual-core 1.6 GHz Cortex-A9,,8GB 1GB RAM,3.15 MP,Yes,About 150 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-removable Li-Po 4100 mAh battery,,,,,V2,,,,,
Huawei,G7002,GSM,GSM 850 / 900 / 1800 / 1900,Class 10,No,"2010, June. Released 2010, June",Discontinued,98.4 x 51.3 x 13.6 mm (3.87 x 2.02 x 0.54 in),95 g (3.35 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors",,,,microSD (dedicated slot),"1000 entries, Photocall",Yes,Yes,,No,No,"2.0, A2DP",No,FM radio,2.0,V1,"SMS, MMS, Email","WAP 2.0/xHTML, HTML",,,Yes,"Yes, MIDP 2.0",MP3/AAC+ player  MP4/H.263 player  Organizer  Voice memo  Predictive text input,Black,,,,,,,2MB,1.3 MP,No,About 50 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Removable Li-Ion battery,,,,,No,,,,Up to 6 h,Up to 300 h
