Apple,iPhone X,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, September","Available. Released 2017, October",143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),174 g (6.14 oz),Nano-SIM,"OLED capacitive touchscreen, 16M colors","5.8 inches, 84.4 cm (~82.9% screen-to-body ratio)","1125 x 2436 pixels, 19.5:9 ratio (~458 ppi density)",Dolby Vision  HDR10  Wide color gamut  3D Touch  True-tone  120 Hz touch-sensing,No,,,"Yes, with stereo speakers",,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",No,"2.0, proprietary reversible connector","Face ID, accelerometer, gyro, proximity, compass, barometer",,,,,,,Siri natural language commands and dictation,"Space Gray, Silver",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps, EV-DO Rev.A 3.1 Mbps","iOS 11.1.1, upgradable to iOS 12.2",Apple A11 Bionic (10 nm),Hexa-core 2.39 GHz (2x Monsoon + 4x Mistral),Apple GPU (three-core graphics),"64/256 GB, 3 GB RAM",,"2160p@24/30/60fps, 1080p@30/60/120/240fps",About 1000 EUR,"Quad-LED dual-tone flash, HDR (photo/panorama), panorama, HDR","IP67 dust/water resistant (up to 1m for 30 mins)  Apple Pay (Visa, MasterCard, AMEX certified)","LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 28(700), 29(700), 30(2300), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500), 66(1700/2100)","Front/back glass, stainless steel frame","Scratch-resistant glass, oleophobic coating",,"12 MP, f/1.8, 28mm (wide), 1/3"", 1.22��m, OIS, PDAF   12 MP, f/2.4, 52mm (telephoto), 1/3.4"", 1.0��m, OIS, PDAF, 2x optical zoom",,HDR,1080p@30fps,Yes,Fast battery charging 15W: 50% in 30 min  USB Power Delivery 2.0  Qi wireless charging,,Basemark OS II 2.0: 4708,Photo / Video,Voice 68dB / Noise 74dB / Ring 76dB,Noise -93.7dB / Crosstalk -82.8dB,Endurance rating 74h,"Contrast ratio: Infinity (nominal), 5.013 (sunlight)","7 MP, f/2.2, 32mm (standard)",,,,,Active noise cancellation with dedicated mic,,,,,1.09 W/kg (head) �� �� 1.17 W/kg (body) �� ��,Non-removable Li-Ion 2716 mAh battery (10.35 Wh),,Up to 60 h,,,,,,,Up to 21 h (3G),
Apple,iPhone 8 Plus,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, September","Available. Released 2017, September",158.4 x 78.1 x 7.5 mm (6.24 x 3.07 x 0.30 in),202 g (7.13 oz),Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm (~67.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Wide color gamut  3D Touch display & home button  True-tone,No,,,"Yes, with stereo speakers",,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",No,"2.0, proprietary reversible connector","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",,,,,,,Siri natural language commands and dictation,"Gold, Space Gray, Silver, Red",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps, EV-DO Rev.A 3.1 Mbps","iOS 11, upgradable to iOS 12.2",Apple A11 Bionic (10 nm),Hexa-core (2x Monsoon + 4x Mistral),Apple GPU (three-core graphics),"64/256 GB, 3 GB RAM",,"2160p@24/30/60fps, 1080p@30/60/120/240fps",About 770 EUR,"Quad-LED dual-tone flash, HDR","IP67 dust/water resistant (up to 1m for 30 mins)  Apple Pay (Visa, MasterCard, AMEX certified)","LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 28(700), 29(700), 30(2300), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500), 66(1700/2100)","Front/back glass, aluminum frame","Ion-strengthened glass, oleophobic coating",,"12 MP, f/1.8, 28mm (wide), OIS, PDAF  12 MP, f/2.8, 57mm (telephoto), 2x optical zoom, PDAF",,"Face detection, HDR",1080p@30fps,Yes,Fast battery charging 15W: 50% in 30 min  USB Power Delivery 2.0  Qi wireless charging,,Basemark OS II 2.0: 3806,Photo / Video,Voice 76dB / Noise 74dB / Ring 79dB,Noise -93.5dB / Crosstalk -80.2dB,Endurance rating 81h,"Contrast ratio: 1395:1 (nominal), 3.957 (sunlight)","7 MP, f/2.2, 32mm (standard)",,,,,Active noise cancellation with dedicated mic,0.99 W/kg (head) �� �� 0.99 W/kg (body) �� ��,,,,1.19 W/kg (head) �� �� 1.19 W/kg (body) �� ��,Non-removable Li-Ion 2691 mAh battery (10.28 Wh),,Up to 60 h,,,,,,,Up to 21 h (3G),
Apple,iPhone 8,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, September","Available. Released 2017, September",138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in),148 g (5.22 oz),Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm (~65.4% screen-to-body ratio)","750 x 1334 pixels, 16:9 ratio (~326 ppi density)",Wide color gamut  3D Touch display & home button  True-tone,No,,,"Yes, with stereo speakers",,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",No,"2.0, proprietary reversible connector","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",,,,,,,Siri natural language commands and dictation,"Silver, Space Gray, Gold, Red",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps, EV-DO Rev.A 3.1 Mbps","iOS 11, upgradable to iOS 12.2",Apple A11 Bionic (10 nm),Hexa-core (2x Monsoon + 4x Mistral),Apple GPU (three-core graphics),"64/256 GB, 2 GB RAM","12 MP, f/1.8, 28mm (wide), OIS, PDAF","2160p@24/30/60fps, 1080p@30/60/120/240fps",About 700 EUR,"Quad-LED dual-tone flash, HDR","IP67 dust/water resistant (up to 1m for 30 mins)  Apple Pay (Visa, MasterCard, AMEX certified)","LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 28(700), 29(700), 30(2300), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500), 66(1700/2100)","Front/back glass, aluminum frame","Ion-strengthened glass, oleophobic coating",,,,"Face detection, HDR, panorama",1080p@30fps,Yes,Fast battery charging 15W: 50% in 30 min  USB Power Delivery 2.0  Qi wireless charging,,Basemark OS II 2.0: 3934,Photo / Video,Voice 71dB / Noise 77dB / Ring 80dB,Noise -93.5dB / Crosstalk -80.4dB,Endurance rating 66h,"Contrast ratio: 1395:1 (nominal), 3.957 (sunlight)","7 MP, f/2.2",,,,,Active noise cancellation with dedicated mic,1.19 W/kg (head) �� �� 1.17 W/kg (body) �� ��,,,,1.32 W/kg (head) �� �� 1.36 W/kg (body) �� ��,Non-removable Li-Ion 1821 mAh battery (6.96 Wh),,Up to 40 h,,,,,,,Up to 14 h (3G),
Apple,Watch Edition Series 3,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, September","Available. Released 2017, September",42.6 x 36.5 x 11.4 mm (1.68 x 1.44 x 0.45 in),46.4 g (1.62 oz),Electronic SIM card (eSIM),"OLED capacitive touchscreen, 16M colors","1.65 inches, 8.6 cm (~55.1% screen-to-body ratio)",390 x 312 pixels (~303 ppi density),3D Touch display  1000 nits,No,,,Yes,,No,Wi-Fi 802.11 b/g/n,"4.2, A2DP, LE","Yes, with A-GPS, GLONASS",No,No,"Accelerometer, gyro, heart rate, barometer",,,,,,,MP3 player  Photo viewer  Siri natural language commands and dictation (talking mode),"White, Gray","HSDPA 850 / 900 / 2100 / 800 - Europe, Australia (A1891)","HSPA, LTE","watchOS 4.0, upgradable to 5.1.3",Apple S3,Dual-core,PowerVR,"16 GB, 768 MB RAM (to be confirmed)",,,About 1450 EUR,,50m waterproof,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 18(800), 19(800), 20(800), 26(850) - Europe, Australia (A1891)",Ceramic case/back,Sapphire crystal glass,,,,,,Yes,,,,,,,,,,,,,,,,,,,0.35 W/kg (head) �� �� 0.18 W/kg (body) �� ��,Non-removable Li-Ion 279 mAh battery (1.07 Wh) - 38mm version,,,,,,No,,"LTE band 1(2100), 3(1800), 39(1900), 40(2300), 41(2500) - China (A1892)",,Up to 18 h (mixed usage)
Apple,Watch Series 3,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, September","Available. Released 2017, September",42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in),52.8 g (1.87 oz),Electronic SIM card (eSIM),"OLED capacitive touchscreen, 16M colors","1.65 inches, 8.6 cm (~55.4% screen-to-body ratio)",390 x 312 pixels (~303 ppi density),3D Touch display  1000 nits,No,,,Yes,,No,Wi-Fi 802.11 b/g/n,"4.2, A2DP, LE","Yes, with A-GPS, GLONASS",No,No,"Accelerometer, gyro, heart rate, barometer",,,,,,,MP3 player  Photo viewer  Siri natural language commands and dictation (talking mode),"Space Black, Silver","HSDPA 850 / 900 / 2100 / 800 - Europe, Australia (A1891)","HSPA, LTE","watchOS 4.0, upgradable to 5.1.3",Apple S3,Dual-core,PowerVR,"16 GB, 768 MB RAM (to be confirmed)",,,About 700 EUR,,50m waterproof,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 18(800), 19(800), 20(800), 26(850) - Europe, Australia (A1891)",Stainless Steel/Ceramic back,Sapphire crystal glass,,,,,,Yes,,,,,,,,,,,,,,,,,,,0.35 W/kg (head) �� �� 0.18 W/kg (body) �� ��,Non-removable Li-Ion 279 mAh battery (1.07 Wh) - 38mm version,,,,,,No,,"LTE band 1(2100), 3(1800), 39(1900), 40(2300), 41(2500) - China (A1892)",,Up to 18 h (mixed usage)
Apple,Watch Series 3 Aluminum,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, September","Available. Released 2017, September",42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in),34.9 g (1.23 oz),Electronic SIM card (eSIM),"OLED capacitive touchscreen, 16M colors","1.65 inches, 8.6 cm (~55.4% screen-to-body ratio)",390 x 312 pixels (~303 ppi density),3D Touch display  1000 nits,No,,,Yes,,No,Wi-Fi 802.11 b/g/n,"4.2, A2DP, LE","Yes, with A-GPS, GLONASS",No,No,"Accelerometer, gyro, heart rate, barometer",,,,,,,MP3 player  Photo viewer  Siri natural language commands and dictation (talking mode),"Silver, Gold, Space Gray","HSDPA 850 / 900 / 2100 / 800 - Europe, Australia (A1891)","HSPA, LTE","watchOS 4.0, upgradable to 5.1.3",Apple S3,Dual-core,PowerVR,"8/16 GB, 768 MB RAM (to be confirmed)",,,About 480 EUR,,50m waterproof,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 18(800), 19(800), 20(800), 26(850) - Europe, Australia (A1891)",Aluminum/Ceramic back,Ion-X strengthened glass,,,,,,Yes,,,,,,,,,,,,,,,,,,,0.52 W/kg (head) �� �� 0.34 W/kg (body) �� ��,Non-removable Li-Ion 279 mAh battery (1.07 Wh) - 38mm version,,,,,,No,,"LTE band 1(2100), 3(1800), 39(1900), 40(2300), 41(2500) - China (A1892)",,Up to 18 h (mixed usage)
Apple,iPad Pro 12.9 (2017),GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, June","Available. Released 2017, June",305.7 x 220.6 x 6.9 mm (12.04 x 8.69 x 0.27 in),677 g (Wi-Fi) / 692 g (LTE) (1.49 lb),"Nano-SIM, Electronic SIM card (eSIM)","IPS LCD capacitive touchscreen, 16M colors","12.9 inches, 515.3 cm (~76.4% screen-to-body ratio)","2732 x 2048 pixels, 4:3 ratio (~265 ppi density)",True-tone  120 Hz touch-sensing,No,,,"Yes, with stereo speakers (4 speakers)",,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, EDR","Yes, with A-GPS, GLONASS (Wi���Fi + Cellular model only)",No,"3.0, proprietary reversible connector; magnetic connector","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer",,,,,,,Siri natural language commands and dictation,"Space Gray, Gold, Silver",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps, EV-DO Rev.A 3.1 Mbps","iOS 10.3.2, upgradable to iOS 12.2",Apple A10X Fusion (10 nm),,,"64/256/512 GB, 4GB RAM","12 MP, f/1.8, 1/3"", OIS, PDAF","2160p@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps",About 900 EUR,"Quad-LED dual-tone flash, HDR",Stylus,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 11(1500), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 21(1500), 25(1900), 26(850), 27(800), 28(700), 29(700), 30(2300), 38(2600), 39(1900), 40(2300), 41(2500)",,"Scratch-resistant glass, oleophobic coating",,,,"Face detection, HDR, panorama",1080p@30fps,Yes,,,,,,,,,"7 MP, f/2.2, 32mm (standard)",,,,,Active noise cancellation with dedicated mic,,,,,,"Non-removable Li-Ion 10,891 mAh battery (41 Wh)",,,,,,,,CDMA2000 1xEV-DO,Up to 10 h (multimedia),
Apple,iPad Pro 10.5 (2017),GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, June","Available. Released 2017, June",250.6 x 174.1 x 6.1 mm (9.87 x 6.85 x 0.24 in),469 g (Wi-Fi) / 477 g (LTE) (1.03 lb),"Nano-SIM, Electronic SIM card (eSIM)","IPS LCD capacitive touchscreen, 16M colors","10.5 inches, 341.4 cm (~78.3% screen-to-body ratio)","1668 x 2224 pixels, 4:3 ratio (~265 ppi density)",True-tone  120 Hz,No,,,"Yes, with stereo speakers (4 speakers)",,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, EDR","Yes, with A-GPS, GLONASS (Wi���Fi + Cellular model only)",No,"3.0, proprietary reversible connector; magnetic connector","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer",,,,,,,Siri natural language commands and dictation,"Space Gray, Rose Gold, Gold, Silver",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps, EV-DO Rev.A 3.1 Mbps","iOS 10.3.2, upgradable to iOS 12.2",Apple A10X Fusion (10 nm),,,"64/256/512 GB, 4GB RAM","12 MP, f/1.8, 1/3"", OIS, PDAF","2160p@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps",About 730 EUR,"Quad-LED dual-tone flash, HDR",Stylus,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 11(1500), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 21(1500), 25(1900), 26(850), 27(800), 28(700), 29(700), 30(2300), 38(2600), 39(1900), 40(2300), 41(2500)",,"Scratch-resistant glass, oleophobic coating",,,,"Face detection, HDR, panorama",1080p@30fps,Yes,,,,,,,,,"7 MP, f/2.2, 32mm (standard)",,,,,Active noise cancellation with dedicated mic,,,,,,Non-removable Li-Ion 8134 mAh battery (30.8 Wh),,,,,,,,CDMA2000 1xEV-DO,Up to 10 h (multimedia),
Apple,iPad 9.7 (2017),GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, March","Available. Released 2017, March",240 x 169.5 x 7.5 mm (9.45 x 6.67 x 0.30 in),469 g (Wi-Fi) / 478 g (LTE) (1.05 lb),"Nano-SIM, Electronic SIM card (eSIM)","IPS LCD capacitive touchscreen, 16M colors","9.7 inches, 291.4 cm (~71.6% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)",,No,,,"Yes, with stereo speakers",,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS (Wi���Fi + Cellular model only)",No,"2.0, proprietary reversible connector","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer",,,,,,,Siri natural language commands and dictation,"Silver, Gold, Space Gray",HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps","iOS 10.3, upgradable to iOS 12.2",Apple A9 (14 nm),Dual-core 1.84 GHz (Twister),PowerVR GT7600 (six-core graphics),"32/128 GB, 2 GB RAM","8 MP, f/2.4, 31mm (standard), 1.12��m, AF","1080p@30fps, 720p@120fps, HDR, stereo sound rec.",About 390 EUR,HDR,,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 28(700), 29(700), 38(2600), 39(1900), 40(2300), 41(2500)","Front glass, aluminum body","Scratch-resistant glass, oleophobic coating",,,,"Face detection, HDR, panorama",720p@30fps,,,,,,,,,,"1.2 MP, f/2.2, 31mm (standard)",,,,,Active noise cancellation with dedicated mic,,,,,,Non-removable Li-Ion 8827 mAh battery (32.9 Wh),,,,,,,,CDMA2000 1xEV-DO,Up to 10 h (multimedia),
Apple,Watch Edition Series 2 42mm,No cellular connectivity,N/A,No,No,"2016, September. Released 2016, December",Discontinued,42.6 x 36.5 x 11.4 mm (1.68 x 1.44 x 0.45 in),45.6 g body (1.62 oz),No,"OLED capacitive touchscreen, 16M colors","1.65 inches, 8.6 cm (~55.1% screen-to-body ratio)",390 x 312 pixels (~303 ppi density),3D Touch display  1000 nits,No,,,Yes,,No,Wi-Fi 802.11 b/g/n,"4.0, LE","Yes, with GLONASS",No,No,"Accelerometer, gyro, heart rate",,,,,,,MP3 player  Photo viewer  Siri natural language commands and dictation,Sport Band/White,,,"watchOS 3.0, upgradable to 5.1.3",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,PowerVR G6200,"8 GB, 512 MB RAM",,,About 1500 EUR,,50m waterproof,,Ceramic case/back,Sapphire crystal glass,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Non-removable Li-Ion 334 mAh battery (1.27 Wh),,,,,,No,,,,Up to 18 h (mixed usage)
Apple,Watch Edition Series 2 38mm,No cellular connectivity,N/A,No,No,"2016, September. Released 2016, December",Discontinued,39.2 x 34 x 11.8 mm (1.54 x 1.34 x 0.46 in),39.6 g body (1.41 oz),No,"OLED capacitive touchscreen, 16M colors","1.5 inches, 7.1 cm (~53.1% screen-to-body ratio)",340 x 272 pixels (~290 ppi density),3D Touch display  1000 nits,No,,,Yes,,No,Wi-Fi 802.11 b/g/n,"4.0, LE","Yes, with GLONASS",No,No,"Accelerometer, gyro, heart rate",,,,,,,MP3 player  Photo viewer  Siri natural language commands and dictation,Sport Band/White,,,"watchOS 3.0, upgradable to 5.1.3",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,PowerVR G6200,"8 GB, 512 MB RAM",,,About 1450 EUR,,50m waterproof,,Ceramic case/back,Sapphire crystal glass,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Non-removable Li-Ion 273 mAh battery (1.03 Wh),,,,,,No,,,,Up to 18 h (mixed usage)
Apple,Watch Series 2 42mm,No cellular connectivity,N/A,No,No,"2016, September. Released 2016, December",Discontinued,42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in),52.4 g body (1.83 oz),No,"OLED capacitive touchscreen, 16M colors","1.65 inches, 8.6 cm (~55.4% screen-to-body ratio)",390 x 312 pixels (~303 ppi density),3D Touch display  1000 nits,No,,,Yes,,No,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with GLONASS",No,No,"Accelerometer, gyro, heart rate",,,,,,,MP3 player  Photo viewer  Siri natural language commands and dictation,"Sport band: silver case/white, black case/black Leather band: silver case/blue, brown, orange Stainless Steel band: silver case/silver, black case/black",,,"watchOS 3.0, upgradable to 5.1.3",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,PowerVR G6200,"8 GB, 512 MB RAM",,,About 700 EUR,,50m waterproof,,Stainless Steel/Ceramic back,Sapphire crystal glass,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Non-removable Li-Ion 334 mAh battery (1.27 Wh),,,,,,No,,,,Up to 18 h (mixed usage)
Apple,Watch Series 2 38mm,No cellular connectivity,N/A,No,No,"2016, September. Released 2016, December",Discontinued,38.6 x 33.3 x 11.4 mm (1.52 x 1.31 x 0.45 in),41.9 g body (1.48 oz),No,"OLED capacitive touchscreen, 16M colors","1.5 inches, 7.1 cm (~55.1% screen-to-body ratio)",340 x 272 pixels (~290 ppi density),3D Touch display  1000 nits,No,,,Yes,,No,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with GLONASS",No,No,"Accelerometer, gyro, heart rate",,,,,,,MP3 player  Photo viewer  Siri natural language commands and dictation,"Sport band: silver case/white, black case/blackLeather band: silver case/blue, brown, gray, red Stainless Steel band: silver case/silver, black case/black",,,"watchOS 3.0, upgradable to 5.1.3",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,PowerVR G6200,"8 GB, 512 MB RAM",,,About 650 EUR,,50m waterproof,,Stainless Steel/Ceramic back,Sapphire crystal glass,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Non-removable Li-Ion 273 mAh battery (1.03 Wh),,,,,,No,,,,Up to 18 h (mixed usage)
Apple,Watch Series 2 Aluminum 42mm,No cellular connectivity,N/A,No,No,"2016, September. Released 2016, December",Discontinued,42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in),34.2 g body (1.20 oz),No,"OLED capacitive touchscreen, 16M colors","1.65 inches, 8.6 cm (~55.4% screen-to-body ratio)",390 x 312 pixels (~303 ppi density),3D Touch display  1000 nits,No,,,Yes,,No,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with GLONASS",No,No,"Accelerometer, gyro, heart rate",,,,,,,MP3 player  Photo viewer  Siri natural language commands and dictation,"Case colors: silver, gold, rose gold, gray Band colors: gray, white, blue, brown, orange, black Band types: sport, woven nylon",,,"watchOS 3.0, upgradable to 5.1.3",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,PowerVR G6200,"8 GB, 512 MB RAM",,,About 450 EUR,,50m waterproof,,Aluminum/Ceramic back,Ion-X strengthened glass,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Non-removable Li-Ion 334 mAh battery (1.27 Wh),,,,,,No,,,,Up to 18 h (mixed usage)
Apple,Watch Series 1 Aluminum 42mm,No cellular connectivity,N/A,No,No,"2016, September","Available. Released 2016, December",42.5 x 36.4 x 10.5 mm (1.67 x 1.43 x 0.41 in),30 g body (1.06 oz),No,"OLED capacitive touchscreen, 16M colors","1.65 inches, 8.6 cm (~55.4% screen-to-body ratio)",390 x 312 pixels (~303 ppi density),3D Touch display  450 nits,No,,,Yes,,No,Wi-Fi 802.11 b/g/n,"4.0, LE",No,No,No,"Accelerometer, gyro, heart rate",,,,,,,MP3 player  Photo viewer  Siri natural language commands and dictation,"Case colors: silver, gold, rose gold, gray Band colors: brown, white, black, blue Band types: sport",,,"watchOS 3.0, upgradable to 5.1.3",Apple S1P (28 nm),Dual-core 520 MHz Cortex-A7,PowerVR G6200,"8 GB, 512 MB RAM",,,About 300 EUR,,IPX7 water resistant up to 1 meter and 30 minutes,,Aluminum/Composite back,Ion-X strengthened glass,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Non-removable Li-Ion 250 mAh battery (0.94 Wh),,,,,,No,,,,Up to 18 h (mixed usage)
Apple,Watch Series 2 Aluminum 38mm,No cellular connectivity,N/A,No,No,"2016, September. Released 2016, December",Discontinued,38.6 x 33.3 x 11.4 mm (1.52 x 1.31 x 0.45 in),28.2 g body (0.99 oz),No,"OLED capacitive touchscreen, 16M colors","1.5 inches, 7.1 cm (~55.1% screen-to-body ratio)",340 x 272 pixels (~290 ppi density),3D Touch display  1000 nits,No,,,Yes,,No,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with GLONASS",No,No,"Accelerometer, gyro, heart rate",,,,,,,MP3 player  Photo viewer  Siri natural language commands and dictation,"Case colors: silver, gold, rose gold, gray Band colors: gray, white, blue, yellow, pink, black Band types: sport, woven nylon",,,"watchOS 3.0, upgradable to 5.1.3",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,PowerVR G6200,"8 GB, 512 MB RAM",,,About 420 EUR,,50m waterproof,,Aluminum/Ceramic back,Ion-X strengthened glass,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Non-removable Li-Ion 273 mAh battery (1.03 Wh),,,,,,No,,,,Up to 18 h (mixed usage)
Apple,Watch Series 1 Aluminum 38mm,No cellular connectivity,N/A,No,No,"2016, September","Available. Released 2016, December",38.6 x 33.3 x 10.5 mm (1.52 x 1.31 x 0.41 in),25 g body (0.88 oz),No,"OLED capacitive touchscreen, 16M colors","1.5 inches, 7.1 cm (~55.1% screen-to-body ratio)",340 x 272 pixels (~290 ppi density),3D Touch display  450 nits,No,,,Yes,,No,Wi-Fi 802.11 b/g/n,"4.0, LE",No,No,No,"Accelerometer, gyro, heart rate",,,,,,,MP3 player  Photo viewer  Siri natural language commands and dictation,"Case colors: silver, gold, rose gold, gray Band colors: gray, white, black, pink Band types: sport",,,"watchOS 3.0, upgradable to 5.1.3",Apple S1P (28 nm),Dual-core 520 MHz Cortex-A7,PowerVR G6200,"8 GB, 512 MB RAM",,,About 270 EUR,,IPX7 water resistant up to 1 meter and 30 minutes,,Aluminum/Composite back,Ion-X strengthened glass,,,,,,Yes,,,,,,,,,,,,,,,,,,,,Non-removable Li-Ion 205 mAh battery (0.78 Wh),,,,,,No,,,,Up to 18 h (mixed usage)
