Samsung,Galaxy S7,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - G930FD,Yes,Yes,"2016, February","Available. Released 2016, March",142.4 x 69.6 x 7.9 mm (5.61 x 2.74 x 0.31 in),152 g (5.36 oz),"Single SIM (Nano-SIM) - G930FHybrid Dual SIM (Nano-SIM, dual stand-by) - G930FD","Super AMOLED capacitive touchscreen, 16M colors","5.1 inches, 71.5 cm (~72.1% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~577 ppi density)",Always-on display,"microSD, up to 256 GB (uses shared SIM slot) - dual SIM model only",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE, aptX","Yes, with A-GPS, GLONASS, BDS",No,"microUSB 2.0, USB Host","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",,,,,,,ANT+  S-Voice natural language commands and dictation,"Black, White, Gold, Silver, Pink Gold","HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - G930F, G930FD, G930W8","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps","Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo); TouchWiz UI",Exynos 8890 Octa (14 nm),Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),Mali-T880 MP12,"32/64 GB, 4 GB RAM","12 MP, f/1.7, 26mm (wide), 1/2.55"", 1.4��m, Dual Pixel PDAF, OIS","2160p@30fps, 1080p@60fps, 720p@240fps, HDR, dual-video rec.",About 290 EUR,"LED flash, auto-HDR, panorama","Samsung Pay (Visa, MasterCard certified)  IP68 dust/water proof (up to 1.5m for 30 mins)","LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 28(700), 38(2600), 39(1900), 40(2300), 41(2500) - G930F, G930FD","Front/back glass (Gorilla Glass 4), aluminum frame",Corning Gorilla Glass 4,,,,"Dual video call, Auto-HDR",1440p,Yes,Fast battery charging 15W (Quick Charge 2.0)  Qi/PMA wireless charging (market dependent),"SM-G930F, SM-G930A, SM-G930P, SM-G930V, SM-G930T, SM-G930R, SM-G930F, SM-G930FD, SM-G930W8, SM-G930S, SM-G930L",Basemark OS II: 2004 / Basemark OS II 2.0: 2128Basemark X: 32345,Photo / Video,Voice 69dB / Noise 69dB / Ring 71dB,Noise -92.5dB / Crosstalk -92.7dB,Endurance rating 80h,"Contrast ratio: Infinite (nominal), 4.376 (sunlight)","5 MP, f/1.7, 22mm (wide), 1/4.1"", 1.34��m",,,,,24-bit/192kHz audio  Active noise cancellation with dedicated mic,0.41 W/kg (head) �� �� 0.62 W/kg (body) �� ��,,,,1.40 W/kg (head) �� �� 1.59 W/kg (body) �� ��,Non-removable Li-Ion 3000 mAh battery,,Up to 62 h,,,,,,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 29(700), 30(2300), 38(2600), 39(1900), 40(2300), 41(2500) - G930W8",Up to 22 h (3G),
Samsung,Galaxy S7 edge,GSM / HSPA / LTE,"GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - G935FD, G9350",Yes,Yes,"2016, February","Available. Released 2016, March",150.9 x 72.6 x 7.7 mm (5.94 x 2.86 x 0.30 in),157 g (5.54 oz),"Single SIM (Nano-SIM) - G935F, G935W8Hybrid Dual SIM (Nano-SIM, dual stand-by) - G935FD","Super AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm (~76.1% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)",Always-on display,"microSD, up to 512 GB (uses shared SIM slot) - dual SIM model only",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE, aptX","Yes, with A-GPS, GLONASS, BDS",No,"microUSB 2.0, USB Host","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",,,,,,,ANT+  S-Voice natural language commands and dictation,"Black, White, Gold, Silver, Pink Gold, Black Pearl, Coral Blue","HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - G935F, G935FD, G935W8","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps","Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo); TouchWiz UI","Qualcomm MSM8996 Snapdragon 820 (14 nm) - G9350Exynos 8890 Octa (14 nm) - G935FD, G935F, G935W8","Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo) - G9350Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53) - G935FD, G935F, G935W8","Adreno 530 - G9350Mali-T880 MP12 - G935FD, G935F, G935W8","32/64/128 GB, 4 GB RAM","12 MP, f/1.7, 26mm (wide), 1/2.55"", 1.4��m, OIS, dual pixel PDAF","2160p@30fps, 1080p@60fps, 720p@240fps, HDR, dual-video rec.",About 400 EUR,"LED flash, auto-HDR, panorama","Samsung Pay (Visa, MasterCard certified)  IP68 dust/water proof (up to 1.5m for 30 mins)","LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 28(700), 38(2600), 39(1900), 40(2300), 41(2500) - G935F, G935FD","Front/back glass (Gorilla Glass 4), aluminum frame",Corning Gorilla Glass 4,,,,"Dual video call, Auto-HDR",,Yes,Fast battery charging 15W (Quick Charge 2.0)  Qi/PMA wireless charging (market dependent),"SM-G935F, SM-G935FD, SM-G935W8, SM-G9350, SM-G935S, SC-02H, SM-G935K, SM-G935L",Basemark OS II: 2107 / Basemark OS II 2.0: 2050Basemark X: 28480,Photo / Video,Voice 70dB / Noise 69dB / Ring 71dB,Noise -92.5dB / Crosstalk -92.2dB,Endurance rating 92h,"Contrast ratio: Infinite (nominal), 4.439 (sunlight)","5 MP, f/1.7, 22mm (wide), 1/4.1"", 1.34��m",,,,,24-bit/192kHz audio  Active noise cancellation with dedicated mic,0.26 W/kg (head) �� �� 0.51 W/kg (body) �� ��,,,,1.17 W/kg (head) �� �� 1.59 W/kg (body) �� ��,Non-removable Li-Ion 3600 mAh battery,,Up to 74 h,,,,,,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 29(700), 30(2300), 38(2600), 39(1900), 40(2300), 41(2500) - G935W8",Up to 27 h (3G),
Samsung,Galaxy S7 edge (USA),GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2016, February","Available. Released 2016, March",150.9 x 72.6 x 7.7 mm (5.94 x 2.86 x 0.30 in),157 g (5.54 oz),Nano-SIM,"Super AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm (~76.1% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)",Always-on display,"microSD, up to 512 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE, aptX","Yes, with A-GPS, GLONASS",FM radio (after SW update; operator dependent),"microUSB 2.0, USB Host","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",,,,,,,ANT+  S-Voice natural language commands and dictation  OneDrive (115 GB cloud storage),"Black Onyx, Silver Titanium, Gold Platinum, Coral Blue","HSDPA 850 / 900 / 1900 / 2100 - G935A, G935P, G935R","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps, EV-DO Rev.A 3.1 Mbps","Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo); TouchWiz UI",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,"32 GB, 4 GB RAM","12 MP, f/1.7, 26mm (wide), 1/2.55"", 1.4��m, OIS, dual pixel PDAF","2160p@30fps, 1080p@60fps, 720p@240fps, HDR, dual-video rec.",About 350 EUR,"LED flash, auto-HDR, panorama","Samsung Pay (Visa, MasterCard certified)  IP68 dust/water proof (up to 1.5m for 30 mins)","LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 20(800), 29(700), 30(2300), 38(2600), 39(1900), 40(2300), 41(2500) - G935A","Front/back glass (Gorilla Glass 4), aluminum frame",Corning Gorilla Glass 4,,,,"Dual video call, Auto-HDR",,Yes,Fast battery charging 15W (Quick Charge 2.0)  PMA wireless charging,"SM-G935A, SM-G935P, SM-G935V, SM-G935T, SM-G935R, SM-G935U",,,,,Endurance rating 87h,,"5 MP, f/1.7, 22mm (wide), 1/4.1"", 1.34��m",,,,,24-bit/192kHz audio  Active noise cancellation with dedicated mic,,,,,1.03 W/kg (head) �� �� 1.59 W/kg (body) �� ��,Non-removable Li-Ion 3600 mAh battery,,,,,,,,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 8(900), 12(700), 25(1900), 26(850), 41(2500) - G935P2,4,5,8,12,13,18,19,25,38,39,40 - G935R",,
Samsung,Galaxy S7 (USA),GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2016, February","Available. Released 2016, March",142.4 x 69.6 x 7.9 mm (5.61 x 2.74 x 0.31 in),152 g (5.36 oz),Nano-SIM,"Super AMOLED capacitive touchscreen, 16M colors","5.1 inches, 71.7 cm (~72.3% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~576 ppi density)",Always-on display,"microSD, up to 512 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE, aptX","Yes, with A-GPS, GLONASS",No,"microUSB 2.0, USB Host","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",,,,,,,ANT+  S-Voice natural language commands and dictation,"Black Onyx, Silver Titanium, Gold Platinum","HSDPA 850 / 900 / 1900 / 2100 - G930A, G930V","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps, EV-DO Rev.A 3.1 Mbps","Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo); TouchWiz UI",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,"32 GB, 4 GB RAM","12 MP, f/1.7, 26mm (wide), 1/2.55"", 1.4��m, OIS, dual pixel PDAF","2160p@30fps, 1080p@60fps, 720p@240fps, HDR, dual-video rec.",About 320 EUR,"LED flash, auto-HDR, panorama","Samsung Pay (Visa, MasterCard certified)  IP68 dust/water proof (up to 1.5m for 30 mins)","LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 20(800), 29(700), 30(2300), 38(2600), 39(1900), 40(2300), 41(2500) - G930A","Front/back glass (Gorilla Glass 4), aluminum frame",Corning Gorilla Glass 4,,,,"Dual video call, Auto-HDR",,Yes,Fast battery charging 15W (Quick Charge 2.0)  PMA wireless charging,"SM-G930A, SM-G930P, SM-G930V, SM-G930T, SM-G930R, SM-G930F, SM-G930U",,,,,,,"5 MP, f/1.7, 22mm (wide), 1/4.1"", 1.34��m",,,,,24-bit/192kHz audio  Active noise cancellation with dedicated mic,,,,,1.24 W/kg (head) �� �� 1.59 W/kg (body) �� ��,Non-removable Li-Ion 3000 mAh battery,,,,,,,,"LTE band 2(1900), 4(1700/2100), 5(850), 12(700), 13(700), 17(700), 25(1900) - G930R",,
Samsung,Galaxy J1 Nxt,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, February","Available. Released 2016, February",126.6 x 63.1 x 10.8 mm (4.98 x 2.48 x 0.43 in),123 g (4.34 oz),"Hybrid Dual SIM (Micro-SIM, dual stand-by)","TFT capacitive touchscreen, 256K colors","4.0 inches, 45.5 cm (~57.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,"microSD, up to 256 GB (uses shared SIM slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,Accelerometer,,,,,,,,"White, Gold, Black",HSDPA 900 / 2100,HSPA 21.1/5.76 Mbps,Android 5.1 (Lollipop),Spreadtrum SC9830,Quad-core 1.2 GHz Cortex-A7,Mali-400MP2,"8 GB, 1 GB RAM - Galaxy J1 Nxt8 GB, 768 MB RAM - Galaxy J1 mini",5 MP,720p@30fps,About 90 EUR,,,,,,,,,,,,,"SM-J105F, SM-j105H, SM-J105H, SM-J105B",,,,,,,VGA,,,,,,0.76 W/kg (head) �� �� 0.47 W/kg (body) �� ��,,,,,Removable Li-Ion 1500 mAh battery,,Up to 29 h,,,,,,,Up to 8 h (3G),
Samsung,Gear S2 classic 3G,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,No,"2016, February","Available. Released 2016, April",44 x 46.9 x 13.4 mm (1.73 x 1.85 x 0.53 in),54 g (1.90 oz),Electronic SIM card (eSIM),"Super AMOLED capacitive touchscreen, 16M colors","1.2 inches, 4.6 cm (~22.5% screen-to-body ratio)","360 x 360 pixels, 1:1 ratio (~424 ppi density)",Always-on display  Rotating bezel,No,,,Yes,,No,Wi-Fi 802.11 b/g/n/e,"4.1, A2DP, LE",No,No,No,"Accelerometer, gyro, heart rate, barometer",,,,,,,S-Voice natural language commands and dictation  MP3/M4A/AAC/WAV player  Photo viewer  Voice memo/dial/commands,"Black, Rose Gold, ceramic bracelet",HSDPA,,Tizen-based wearable platform 2.3.2,Exynos 3250 Dual,Dual-core 1.0 GHz Cortex-A7,Mali-400MP2,"4 GB, 512 MB RAM",,,About 300 EUR,,Samsung Pay  IP68 dust/water proof (up to 1.5m for 30 mins)  Compatible with standard 20mm straps,,Stainless Steel,Corning Gorilla Glass 3,,,,,,Yes,Qi wireless charging,,,,,,,,,,,,,,,,,,,Non-removable Li-Ion 300 mAh battery,,,,,,No,,,,Up to 48 h (mixed usage) (2G) / Up to 48 h (3G)
Samsung,Galaxy Tab E 8.0,CDMA / HSPA / EVDO / LTE,"CDMA 800 / 1900 - T377P, T377R",Yes,Yes,"2016, January","Available. Released 2016, January",212.1 x 126.1 x 8.9 mm (8.35 x 4.96 x 0.35 in),360 g (12.70 oz),Nano-SIM,"TFT capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm (~69.4% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",,"microSD, up to 256 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, WiFi Direct, hotspot","4.1, A2DP","Yes, with A-GPS, GLONASS",,microUSB 2.0,Accelerometer,,,,,,,,"Pearl White, Metallic Black",HSDPA 850 / 900 / 1900 / 2100 - T377,"HSPA, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps","Android 5.1.1 (Lollipop), upgradable to 7.1 (Nougat)",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.3 GHz Cortex-A53,Adreno 306,"16 GB, 1.5 GB RAM","5 MP, f/2.2, AF",720p@30fps,About 180 EUR,,,"LTE band 3(1800), 7(2600), 8(900), 28(700), 38(2600) - T377",,,,,,,,,,"SM-T377W, SM-T377, SM-T375, SM-T377P, SM-T377R",,,,,,,"2 MP, f/2.2",,,,,,,,,,1.59 W/kg (body) �� ��,Non-removable Li-Ion 5000 mAh battery,,Up to 117 h,,,,,,"LTE band 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 12(700), 17(700), 30(2300) - T377W",Up to 13 h (3G),
Samsung,Galaxy J1 (2016),GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),Yes,Yes,"2016, January","Available. Released 2016, January",132.6 x 69.3 x 8.9 mm (5.22 x 2.73 x 0.35 in),131 g (4.62 oz),"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","Super AMOLED capacitive touchscreen, 16M colors","4.5 inches, 57.6 cm (~62.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)",,"microSD, up to 256 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS","FM radio, RDS, recording",microUSB 2.0,"Accelerometer, proximity",,,,,,,,"White, Black, Gold",HSDPA 850 / 900 / 1900 / 2100 - J120F,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Android 5.1.1 (Lollipop),Spreadtrum SC9830,Quad-core 1.3 GHz Cortex-A7,Mali-400,"8 GB, 1 GB RAM","5 MP, AF, f/2.2",720p@30fps,About 130 EUR,LED flash,,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800) - J120F",Plastic body,,,,,,,,,"SM-J120F, SM-J120H, SM-J120M, SM-J120M, SM-J120T, SM-J120G",,,,,,,"2 MP, f/2.2",,,,,,0.70 W/kg (head) �� �� 0.59 W/kg (body) �� ��,,,,1.58 W/kg (head) �� �� 1.18 W/kg (body) �� ��,Removable Li-Ion 2050 mAh battery,,Up to 39 h,,,,,,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 12(700) - J120A",Up to 12 h (3G),
Samsung,Galaxy A9 (2016),GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),Yes,Yes,"2015, December","Available. Released 2016, January",161.7 x 80.9 x 7.4 mm (6.37 x 3.19 x 0.29 in),200 g (7.05 oz),"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","Super AMOLED capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm (~75.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",,"microSD, up to 256 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot","4.1, A2DP, EDR, LE","Yes, with A-GPS, GLONASS/ BDS (market dependant)","FM radio, RDS, recording",microUSB 2.0,"Fingerprint (front-mounted), accelerometer, proximity, compass",,,,,,,ANT+,"Pearl White, Midnight Black, Champagne Gold, Pink",HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","Android 5.1.1 (Lollipop), upgradable to 6.0.1 (Marshmallow)",Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.2 GHz Cortex-A53),Adreno 510,"32 GB, 3 GB RAM","13 MP, f/1.9, 28mm (wide), 1/3"", 1.12��m, OIS, AF",1080p@30fps,About 300 EUR,"LED flash, panorama, HDR",,LTE,"Front/back glass (Gorilla Glass 4), aluminum frame",Corning Gorilla Glass 4,,,,,1080p@30fps,Yes,Fast battery charging 18W,"SM-A900F, SM-A9000",Basemark OS II 2.0: 1529 / Basemark X: 15290,Photo / Video,Voice 65dB / Noise 72dB / Ring 65dB,,Endurance rating 103h,"Contrast ratio: Infinite (nominal),  3.817 (sunlight)","8 MP, f/1.9, 24mm (wide)",,,,,Active noise cancellation with dedicated mic,0.18 W/kg (head) �� �� 0.55 W/kg (body) �� ��,,,,1.19 W/kg (head) �� �� 1.33 W/kg (body) �� ��,Non-removable Li-Ion 4000 mAh battery,,,,,,,,,,
Samsung,Galaxy A7 (2016),GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),Yes,Yes,"2015, December","Available. Released 2015, December",151.5 x 74.1 x 7.3 mm (5.96 x 2.92 x 0.29 in),172 g (6.07 oz),"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","Super AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm (~74.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",,"microSD, up to 256 GB (uses shared SIM slot) - dual SIM model only",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, WiFi Direct, hotspot","4.1, A2DP, EDR, LE","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, proximity, compass",,,,,,,ANT+,"Black, White, Gold, Pink",HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",Exynos 7580 OctaQualcomm MSM8939 Snapdragon 615 (28 nm) - China,Octa-core 1.6 GHz Cortex-A53Octa-core (4x1.2 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53) - China,Mali-T720MP2Adreno 405 - China,"16 GB, 3 GB RAM","13 MP, f/1.9, 28mm (wide), OIS, AF",1080p@30fps,About 300 EUR,"LED flash, panorama, HDR",,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 40(2300)","Front/back glass (Gorilla Glass 4), aluminum frame",Corning Gorilla Glass 4,,,,,1080p@30fps,Yes,Fast battery charging 18W,"SM-A710F, SM-A710S, SM-A710M, SM-A710FD, SM-A710Y, SM-A7100",,Photo / Video,,,Endurance rating 96h,,"5 MP, f/1.9, 24mm (wide)",,,,,Active noise cancellation with dedicated mic,0.41 W/kg (head) �� �� 0.55 W/kg (body) �� ��,,,,1.19 W/kg (head) �� �� 1.25 W/kg (body) �� ��,Non-removable Li-Ion 3300 mAh battery,,Up to 78 h,,,,,,,Up to 17 h (3G),
Samsung,Galaxy A5 (2016),GSM / UMTS / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),Yes,Yes,"2015, December","Available. Released 2015, December",144.8 x 71 x 7.3 mm (5.70 x 2.80 x 0.29 in),155 g (5.47 oz),"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","Super AMOLED capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm (~72.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",,"microSD, up to 256 GB (uses shared SIM slot) - dual SIM model only",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, WiFi Direct, hotspot","4.1, A2DP, EDR, LE","Yes, with A-GPS, GLONASS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (front-mounted), accelerometer, proximity, compass",,,,,,,ANT+,"Black, White, Gold, Pink",HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",Exynos 7580 OctaQualcomm MSM8939 Snapdragon 615 (28 nm) - China only,Octa-core 1.6 GHz Cortex-A53Octa-core (4x1.2 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53) - China only,Mali-T720MP2Adreno 405 - China only,"16 GB, 2 GB RAM","13 MP, f/1.9, 28mm (wide), OIS, AF",1080p@30fps,About 250 EUR,"LED flash, panorama, HDR",Samsung Pay,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 40(2300)","Front/back glass (Gorilla Glass 4), aluminum frame",Corning Gorilla Glass 4,,,,,1080p@30fps,Yes,Fast battery charging 18W,"SM-A5100, SM-A510F, SM-A510M, SM-A510Y, SM-A510FD",Basemark OS II 2.0: 833 / Basemark X: 4947,Photo / Video,Voice 65dB / Noise 66dB / Ring 66dB,Noise -93.4dB / Crosstalk -53.0dB,Endurance rating 91h,"Contrast ratio: Infinite (nominal),  3.789 (sunlight)3.789","5 MP, f/1.9, 24mm (wide)",,,,,Active noise cancellation with dedicated mic,0.29 W/kg (head) �� �� 0.47 W/kg (body) �� ��,,,,0.29 W/kg (head) �� �� 0.47 W/kg (body) �� ��,Non-removable Li-Ion 2900 mAh battery,,Up to 75 h,,,,,,UMTS 2100,Up to 16 h (3G),
Samsung,Galaxy A3 (2016),GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),Yes,Yes,"2015, December","Available. Released 2015, December",134.5 x 65.2 x 7.3 mm (5.30 x 2.57 x 0.29 in),132 g (4.66 oz),"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","Super AMOLED capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm (~69.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",,"microSD, up to 256 GB (uses shared SIM slot) - dual SIM model only",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, EDR, LE","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,,,ANT+,"Black, White, Gold, Pink",HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps or LTE-A (2CA) Cat6 300/50 Mbps","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",Exynos 7578Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.5 GHz Cortex-A53,Mali-T720MP2Adreno 306,"16 GB, 1.5 GB RAM","13 MP, AF, f/1.9",1080p@30fps,About 170 EUR,"LED flash, panorama",,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 40(2300)","Front/back glass (Gorilla Glass 4), aluminum frame",Corning Gorilla Glass 4,,,,,,Yes,,"SM-A310F, SM-A310M, SM-A310Y",,,,,,,"5 MP, f/1.9",,,,,Active noise cancellation with dedicated mic,0.49 W/kg (head) �� �� 0.62 W/kg (body) �� ��,,,,1.31 W/kg (head) �� �� 1.27 W/kg (body) �� ��,Non-removable Li-Ion 2300 mAh battery,,Up to 58 h,,,,,,,Up to 14 h (3G),
Samsung,Galaxy Express Prime,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2016, April","Available. Released 2016, April",142.2 x 71.1 x 7.9 mm (5.60 x 2.80 x 0.31 in),138.9 g (4.90 oz),Micro-SIM,"Super AMOLED capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm (~68.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,"microSD, up to 256 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP","Yes, with A-GPS","FM radio, RDS",microUSB 2.0,"Accelerometer, proximity",,,,,,,,Black,HSDPA 850 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Android 6.0 (Marshmallow),Exynos 3475 Quad (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-T720,16 GB 1.5 GB RAM,"5 MP, AF, f/2.2",720p@30fps,About 110 EUR,"LED flash, HDR",,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 12(700)",,Asahi Dragontrail X Glass,,,,,,,,,,,,,,,2 MP,,,,,Active noise cancellation with dedicated mic,,,,,,Removable Li-Ion 2600 mAh battery,,,,,,,,,Up to 22 h,Up to 528 h
