Asus,Zenfone 3 Zoom ZE553KL,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2017, January","Available. Released 2017, February",154.3 x 77 x 8 mm (6.07 x 3.03 x 0.31 in),170 g (6.00 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm (~70.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",,"microSD, up to 256 GB (uses shared SIM slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,,,,"Navy Black, Glacier Silver, Rose Gold",HSDPA 850 / 900 / 1900 / 2100 - Global,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps (Global), LTE-A (2CA) Cat6 300/50 Mbps (Taiwan)","Android 6.1 (Marshmallow), upgradable to Android 8 (Oreo); ZenUI 3",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,"32/64/128 GB, 4 GB RAM; 3 GB RAM (USA)",,"2160p@24fps, 1080p@30fps",About 320 EUR,"Dual-LED dual-tone flash, panorama, HDR",,"LTE band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800) - Global",,Corning Gorilla Glass 5,,"12 MP, 25mm (wide), f/1.7, 1/2.55"", 1.4��m, 4-axis OIS, dual pixel PDAF & laser AF  12 MP, 59mm (telephoto), f/2.8, 2.3x optical zoom, AF",,,1080p@30fps,,Fast battery charging 18W  Power Bank/Reverse charging,"Z01HD, Z01HDA",,,,,,,"13 MP, f/2.0, 1/3"", 1.12��m",,,,,24-bit/192kHz audio  DTS sound,,,,,,Non-removable Li-Ion 5000 mAh battery,,,,,,,,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 17(700), 28(700) - USA/Brazil",,
Asus,Zenfone Go ZB690KG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2016, December","Available. Released 2016, December",188 x 101.4 x 8.9 mm (7.40 x 3.99 x 0.35 in),270 g (9.52 oz),"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.9 inches, 134.0 cm (~70.3% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~172 ppi density)",,"microSD, up to 256 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS, BDS",No,microUSB 2.0,"Accelerometer, proximity, compass",,,,,,,,"Glacier Grey, Pearl White",HSDPA 850 / 900 / 1900 / 2100,HSPA,Android 5.1 (Lollipop),,Quad-core,,"8 GB, 1 GB RAM","5 MP or 8 MP, f/2.0, AF",1080p@30fps,About 120 EUR,"LED flash, HDR",,,,,,,,,,,,,,,,,,,2 MP,,,,,Active noise cancellation with dedicated mic,,,,,,Non-removable Li-Ion 3480 mAh battery,,,,,,,,,Up to 20 h (3G),Up to 735 h (3G)
Asus,Zenpad 3 8.0 Z581KL,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2016, December","Available. Released 2017, January",205.4 x 136.4 x 7.6 mm (8.09 x 5.37 x 0.30 in),320 g (11.29 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","7.9 inches, 193.3 cm (~69.0% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~324 ppi density)",,"microSD, up to 256 GB",,,"Yes, with stereo speakers",,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot","4.1, A2DP, LE, aptX","Yes, with A-GPS, GLONASS",No,Type-C 1.0 reversible connector,"Accelerometer, gyro, proximity, compass",,,,,,,,Black,HSDPA 850 / 900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",Android 6.0 (Marshmallow),Qualcomm MSM8956 Snapdragon 650,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Adreno 510,"32 GB, 4 GB RAM",8 MP,1080p@30fps,About 280 EUR,,,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 18(800), 20(800), 26(850), 28(700), 38(2600), 41(2500)",,,,,,,,,,,,,,,,,2 MP,,,,,24-bit/192kHz audio  DTS sound enhancement  DTS headphone X,,,,,,Non-removable Li-Po 4680 mAh battery (18 Wh),,,,,,,,,Up to 10 h (multimedia),
Asus,Zenfone Go ZB500KL,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, October","Available. Released 2016, October",143.7 x 70.9 x 11.3 mm (5.66 x 2.79 x 0.44 in),150 g (5.29 oz),Hybrid Dual SIM (Dual stand-by),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,"microSD, up to 256 GB (uses shared SIM slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,,,,"Glacier Gray, Sheer Gold, Silver Blue, Glamour Red, Charcoal Black, Pearl White","HSDPA 850 / 900 / 1900 / 2100 - Global, India","HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Android 6.0 (Marshmallow),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.0 GHz Cortex-A53,Adreno 306,"16 GB, 2 GB RAM","13 MP, AF, f/2.0",1080p@30fps,About 130 EUR,"LED flash, HDR, panorama",,"LTE band 1(2100), 2(1900), 3(1800), 5(850), 6(900), 7(2600), 8(900), 9(1800), 18(800), 19(800), 28(700), 38(2600), 41(2500) - Brazil",Plastic body,,,,,,,,,"X00AD, X00BD",,,,,,,"5 MP, f/2.0, AF",,,,,,,,,,,Removable Li-Ion 2600 mAh battery,,,,,,,,"HSDPA 850 / 900 / 1900 / 2100 / 800 - Taiwan, Brazil",Up to 9 h (3G),Up to 440 h (3G)
Asus,Zenfone 3 Max ZC553KL,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, November","Available. Released 2016, November",151.4 x 76.2 x 8.3 mm (5.96 x 3.00 x 0.33 in),175 g (6.17 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",,"microSD, up to 256 GB (uses shared SIM slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,,,,"Titanium Gray, Glacier Silver, Rose Pink, Sand Gold",HSDPA 850 / 900 / 1900 / 2100 - Global,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","Android 6.0.1 (Marshmallow), upgradable to Android 8.1 (Oreo); ZenUI 4",Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,"32 GB, 2/3/4 GB RAM","16 MP, f/2.0, 1/3"", PDAF & laser AF",1080p@30fps,About 190 EUR,"Dual-LED dual-tone flash, panorama, HDR",,"LTE band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800) - Global","Front glass, aluminum body",Oleophobic coating,,,,,,,Fast battery charging 18W  Power Bank/Reverse charging,"X00DDB, X00DDA, X00DD",,,,,,,"8 MP, f/2.2",,,,,,,,,,,Non-removable Li-Ion 4100 mAh battery,,Up to 72 h,,,,,,"LTE band 1(2100), 3(1800), 5(850), 8(900), 40(2300) - India",Up to 17 h (3G),Up to 912 h (3G)
Asus,Zenfone 3 Deluxe 5.5 ZS550KL,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, October","Available. Released 2016, October",151.5 x 76.7 x 7.8 mm (5.96 x 3.02 x 0.31 in),151 g (5.33 oz),"Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm (~71.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",,"microSD, up to 256 GB (uses shared SIM slot)",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,,,,Shimmer Gold,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","Android 6.1 (Marshmallow), upgradable to 7 (Nougat); ZenUI 3",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,"64 GB, 4 GB RAM","16 MP, f/2.0, OIS, PDAF & laser AF",2160p@30fps,About 280 EUR,"Dual-LED dual-tone flash, HDR, panorama",,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 17(700), 18(800), 19(800), 20(800), 26(850), 28(700)",,Corning Gorilla Glass 4,,,,,1080p@30fps,Yes,Fast battery charging 18W: 60% in 40 min (Quick Charge 3.0),,,,,,,,"8 MP, f/2.0",,,,,24-bit/192kHz audio,,,,,,Non-removable Li-Ion 3000 mAh battery,,,,,,,,,,
Asus,Zenpad Z10 ZT500KL,LTE,N/A,No,No,"2016, October","Available. Released 2016, October",242.3 x 166.1 x 7.1 mm (9.54 x 6.54 x 0.28 in),490 g (1.08 lb),Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","9.7 inches, 291.4 cm (~72.4% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)",,"microSD, up to 256 GB (dedicated slot)",,,"Yes, with stereo speakers",,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot","4.2, A2DP, LE",Yes,No,Type-C 1.0 reversible connector,"Accelerometer, gyro, proximity, compass",,,,,,,,Gray,,LTE-A Cat6 300/50 Mbps,"Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat)",Qualcomm MSM8956 Snapdragon 650,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Adreno 510,"32 GB, 3 GB RAM",8 MP,1080p@30fps,About 300 EUR,"HDR, panorama",,"LTE band 2(1900), 4(1700/2100), 5(850), 13(700)",,,,,,,1080p@30fps,,,,,,,,,,5 MP,,,,,DTS HD,,,,,1.25 W/kg (head) �� ��,Non-removable Li-Po 7800 mAh battery,,,,,,,,,Up to 20 h (3G),Up to 1344 h (3G)
Asus,Zenwatch 3 WI503Q,No cellular connectivity,N/A,No,No,"2016, August","Available. Released 2016, December",45 x 45 x 10.8 mm (1.77 x 1.77 x 0.43 in),48 g (1.69 oz),No,"AMOLED capacitive touchscreen, 16M colors","1.39 inches, 12.5 cm (~61.9% screen-to-body ratio)","400 x 400 pixels, 1:1 ratio (~287 ppi density)",,No,,,Yes,,No,Wi-Fi 802.11 b/g/n,"4.1, LE",No,No,No,"Accelerometer, gyro",,,,,,,MP3 player  Voice dial/commands,"Gunmetal, Silver, Rose gold",,,Android Wear OS 2.1,Qualcomm MSM8909W Snapdragon Wear 2100,Quad-core 1.1 GHz Cortex-A7,Adreno 304,"4 GB, 512 MB RAM",,,About 230 EUR,,IP67 dust/water resistant (up to 1m for 30 mins)  Compatible with standard 18mm straps,,Stainless Steel 316L,Corning Gorilla Glass 3,,,,,,,Fast battery charging 18W: 60% in 15 min (HyperCharge),,,,,,,,,,,,,,,,,,,Non-removable Li-Ion 341 mAh battery,,,,,,No,,,,Up to 48 h (mixed usage)
Asus,Zenpad 3S 10 Z500M,No cellular connectivity,N/A,No,No,"2016, July","Available. Released 2016, August",240.5 x 163.7 x 7.2 mm (9.47 x 6.44 x 0.28 in),430 g (15.17 oz),No,"IPS LCD capacitive touchscreen, 16M colors","9.7 inches, 291.4 cm (~74.0% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)",,"microSD, up to 256 GB (dedicated slot)",,,"Yes, with stereo speakers",,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot","4.2, A2DP, LE, EDR, aptX",Yes; GLONASS,,"2.0, Type-C 1.0 reversible connector","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",,,,,,,,"Silver, Grey",,,"Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat)",Mediatek MT8176,Hexa-core (2x2.1 GHz Cortex-A72 & 4x1.7 GHz Cortex-A53),PowerVR GX6250,"32/64 GB, 4 GB RAM",8 MP,1080p@30fps,About 340 EUR,"HDR, panorama",,,,Oleophobic coating,,,,,1080p@30fps,,Fast battery charging 18W (Quick Charge 3.0),,,,,,,,5 MP,,,,,DTS HD,,,,,,Non-removable Li-Po 5900 mAh battery (22 Wh),,,,,,,,,Up to 10 h (multimedia),
Asus,Zenfone 3 Max ZC520TL,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, July","Available. Released 2016, August",149.5 x 73.7 x 8.6 mm (5.89 x 2.90 x 0.34 in),148 g (5.22 oz),"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm (~67.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",,"microSD, up to 32 GB (uses shared SIM slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass",,,,,,,,"Titanium Grey, Glacier Silver, Sand Gold",HSDPA 850 / 900 / 1900 / 2100 - Global,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","Android 6.0.1 (Marshmallow), upgradable to 7.0 (Nougat); ZenUI 3",Mediatek MT6737M (28 nm),Quad-core 1.25 GHz Cortex-A53,Mali-T720MP2,"32 GB, 3 GB RAM or 16 GB, 2 GB RAM","13 MP, AF, f/2.2",1080p@30fps,About 230 EUR,"LED flash, panorama, HDR",,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 18(800), 19(800), 26(850), 28(700), 38(2600), 41(2500) - Taiwan",Aluminum body,,,,,,,,Power Bank/Reverse charging,"X008D, X008DA",,,,,,,"5 MP, f/2.0",,,,,Active noise cancellation with dedicated mic,,,,,,Non-removable Li-Po 4130 mAh battery,,Up to 87 h,,,,,,"LTE band 1(2100), 3(1800), 5(850), 8(900), 40(2300) - India",Up to 20 h (3G),Up to 720 h (3G)
Asus,Zenfone 3 Laser ZC551KL,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, July","Available. Released 2016, August",149 x 76 x 7.9 mm (5.87 x 2.99 x 0.31 in),150 g (5.29 oz),"Hybrid Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm (~73.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",,"microSD, up to 128 GB (uses shared SIM slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,,,,"Sand Gold, Glacier Silver",HSDPA 850 / 900 / 1900 / 2100 - Global,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","Android 6.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,"16/32 GB, 2/4 GB RAM","13 MP, f/2.0, 1/3"", 1.12��m, laser AF",1080p@30fps (gyro-EIS),About 160 EUR,"Dual-LED dual-tone flash, panorama, HDR",,"LTE band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800) - Global",,Corning Gorilla Glass 3,,,,,,,,Z01BDB,,,,,,,"8 MP, f/2.0, 24mm",,,,,,,,,,,Non-removable Li-Ion 3000 mAh battery,,,,,,,,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 17(700), 28(700) - USA",,
Asus,Zenfone 3 ZE520KL,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, July","Available. Released 2016, August",146.9 x 74 x 7.7 mm (5.78 x 2.91 x 0.30 in),144 g (5.08 oz),"Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)","Super IPS+ capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm (~68.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",,"microSD, up to 256 GB (uses shared SIM slot)",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS, BDS","FM radio, RDS","2.0, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,,,,"Sapphire Black, Moonlight White, Shimmer Gold",HSDPA 850 / 900 / 1900 / 2100 / 800 - Taiwan,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps (Global) or LTE-A (2CA) Cat6 300/50 Mbps (TW/HK/SG/PH)","Android 6.1 (Marshmallow), upgradable to 7 (Nougat); ZenUI 3",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,"64 GB, 4 GB RAM or 32 GB, 3 GB RAM","16 MP, f/2.0, 4-axis OIS, PDAF & laser AF","2160p@30fps, 1080p@60fps",About 280 EUR,"Dual-LED dual-tone flash, panorama, HDR",,"LTE band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 18(800), 19(800), 26(850), 28(700), 38(2600), 39(1900), 40(2300), 41(2500) - Taiwan",,Corning Gorilla Glass 3,,,,,1080p@30fps,,,"Z017DB, Z017D, Z017DA",,,,,,,"8 MP, f/2.0",,,,,24-bit/192kHz audio,,,,,,Non-removable Li-Ion 2600 mAh battery,,,,,,,,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 17(700), 28(700) - Brazil",,
Asus,Zenfone Pegasus 3,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, June","Available. Released 2016, June",149.5 x 73.7 x 8.6 mm (5.89 x 2.90 x 0.34 in),158.4 g (5.57 oz),Hybrid Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm (~67.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",,"microSD, up to 256 GB (uses shared SIM slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass",,,,,,,,"Gold, silver, gray, rose gold",HSDPA 850 / 900 / 1900 / 2100 & TD-SCDMA,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Android 6.0.1 (Marshmallow); ZenUI,Mediatek MT6737 (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,"32 GB, 3 GB RAM or 16 GB, 2 GB RAM","13 MP, AF, f/2.2",1080p@30fps,About 210 EUR,"LED flash, panorama, HDR",,"LTE band 1(2100), 3(1800), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500)",,,,,,,,,,,,,,,,,"5 MP, f/2.0",,,,,Active noise cancellation with dedicated mic,,,,,,Non-removable Li-Ion 4100 mAh battery,,,,,,,,,,
Asus,Zenpad Z8,LTE,,Yes,Yes,"2016, June","Available. Released 2016, June",205.2 mm x 136.4 mm x X mm x,320.1 g (11.29 oz),Micro-SIM (built-in),"IPS LCD capacitive touchscreen, 16M colors","7.9 inches, 193.3 cm (~69.1% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~324 ppi density)",,"microSD, up to 256 GB (dedicated slot)",,,"Yes, dual speakers",,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,Accelerometer,,,,,,,,Black,,LTE-A,Android 6.0 (Marshmallow),Qualcomm MSM8956 Snapdragon 650,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Adreno 510,"16 GB, 2 GB RAM",8 MP,Yes,,,,"LTE band 2(1900), 4(1700/2100), 5(850), 13(700)",,,,,,,,,,,,,,,,,Yes,,,,,DTS-HD,,,,,,Non-removable Li-Ion 4680 mAh battery,,,,,,,,,,
Asus,Zenfone 3 Ultra ZU680KL,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, May","Available. Released 2016, August",186.4 x 93.9 x 6.8 mm (7.34 x 3.70 x 0.27 in),233 g (8.22 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.8 inches, 127.5 cm (~72.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~324 ppi density)",,"microSD, up to 256 GB (uses shared SIM slot)",,,"Yes, dual speakers",,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",,,,,,,,"Glacier Silver, Titanium Gray, Metallic Pink",HSDPA 850 / 900 / 1900 / 2100 / 800,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",Android 6.1 (Marshmallow); ZenUI 3,Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,"32/64/128 GB, 3/4 GB RAM","23 MP, f/2.0, 1/2.6"", 1.0��m, 4-axis OIS, PDAF & laser AF",1080p@30fps,About 300 EUR,"Dual-LED dual-tone flash, HDR, panorama",,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 18(800), 19(800), 20(800), 26(850), 28(700), 38(2600), 40(2300), 41(2500)",,Corning Gorilla Glass 4,,,,,1080p@30fps,,Fast battery charging 18W: 60% in 45 min (Quick Charge 3.0),,,,,,,,"8 MP, f/2.0",,,,,24-bit/192kHz audio,,,,,,Non-removable Li-Ion 4600 mAh battery,,,,,,,,,Up to 34 h (3G),
Asus,Zenfone 3 Deluxe ZS570KL,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, May","Available. Released 2016, August",156.4 x 77.4 x 7.5 mm (6.16 x 3.05 x 0.30 in),170 g (6.00 oz),"Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)","Super AMOLED capacitive touchscreen, 16M colors","5.7 inches, 89.6 cm (~74.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)",,"microSD, up to 512 GB (uses shared SIM slot)",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS, BDS",No,"3.0, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,,,,"Glacier Silver, Titanium Gray, Shimmer Gold",HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","Android 6.1 (Marshmallow), upgradable to Android 8 (Oreo); ZenUI 3",Qualcomm MSM8996 Snapdragon 820 (14 nm)Qualcomm MSM8996 Snapdragon 821 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo)Quad-core (2x2.4 GHz Kryo & 2x2.0 GHz Kryo),Adreno 530,"64/128/256 GB, 4/6 GB RAM","23 MP, f/2.0, 1/2.6"", 1.0��m, 4-axis OIS, PDAF & laser AF",2160p@30fps,About 230 EUR,"Dual-LED dual-tone flash, HDR, panorama",,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 17(700), 18(800), 19(800), 20(800), 26(850), 28(700), 29(700), 30(2300), 38(2600), 39(1900), 40(2300), 41(2500)",,Corning Gorilla Glass 4,,,,,1080p@30fps,Yes,Fast battery charging 18W: 60% in 40 min (Quick Charge 3.0),,,,,,,,"8 MP, f/2.0",,,,,24-bit/192kHz audio,,,,,,Non-removable Li-Ion 3000 mAh battery,,,,,,,,,,
